Year,CoC Number,CoC Name,Count Types,Overall Homeless,Sheltered ES Homeless,Sheltered TH Homeless,Sheltered SH Homeless,Sheltered Total Homeless,Unsheltered Homeless,Overall Homeless Individuals,Sheltered ES Homeless Individuals,Sheltered TH Homeless Individuals,Sheltered SH Homeless Individuals,Sheltered Total Homeless Individuals,Unsheltered Homeless Individuals,Overall Homeless People in Families,Sheltered ES Homeless People in Families,Sheltered TH Homeless People in Families,Sheltered Total Homeless People in Families,Unsheltered Homeless People in Families,Overall Homeless Family Households,Sheltered ES Homeless Family Households,Sheltered TH Homeless Family Households,Sheltered Total Homeless Family Households,Unsheltered Homeless Family Households,Sheltered SH Chronically Homeless,Overall Chronically Homeless Individuals,Sheltered ES Chronically Homeless Individuals,Sheltered SH Chronically Homeless Individuals,Sheltered Total Chronically Homeless Individuals,Unsheltered Chronically Homeless Individuals
2010,VA-502,"Roanoke City & County, Salem CoC",Sheltered and Unsheltered Count,518.0,455.0,45.0,0.0,500.0,18.0,395.0,357.0,20.0,0.0,377.0,18.0,123.0,98.0,25.0,123.0,0.0,45.0,37.0,8.0,45.0,0.0,0.0,118.0,108.0,0.0,108.0,10.0
2010,VA-503,Virginia Beach CoC,Sheltered and Unsheltered Count,517.0,231.0,204.0,0.0,435.0,82.0,251.0,129.0,40.0,0.0,169.0,82.0,266.0,102.0,164.0,266.0,0.0,79.0,31.0,48.0,79.0,0.0,0.0,75.0,39.0,0.0,39.0,36.0
2010,VA-504,Charlottesville CoC,Sheltered and Unsheltered Count,228.0,160.0,41.0,0.0,201.0,27.0,168.0,133.0,16.0,0.0,149.0,19.0,60.0,27.0,25.0,52.0,8.0,18.0,8.0,8.0,16.0,2.0,0.0,117.0,105.0,0.0,105.0,12.0
2010,VA-505,"Newport News, Hampton/Virginia Peninsula CoC",Sheltered and Unsheltered Count,607.0,354.0,197.0,22.0,573.0,34.0,448.0,281.0,111.0,22.0,414.0,34.0,159.0,73.0,86.0,159.0,0.0,51.0,25.0,26.0,51.0,0.0,22.0,104.0,71.0,22.0,93.0,11.0
2010,VA-507,Portsmouth CoC,Sheltered and Unsheltered Count,210.0,125.0,53.0,0.0,178.0,32.0,147.0,97.0,18.0,0.0,115.0,32.0,63.0,28.0,35.0,63.0,0.0,22.0,10.0,12.0,22.0,0.0,0.0,40.0,36.0,0.0,36.0,4.0
2010,VA-508,Lynchburg CoC,No 2010 PIT Count,255.0,147.0,64.0,0.0,211.0,44.0,133.0,56.0,33.0,0.0,89.0,44.0,122.0,91.0,31.0,122.0,0.0,44.0,35.0,9.0,44.0,0.0,0.0,53.0,30.0,0.0,30.0,23.0
2010,VA-513,"Harrisburg, Winchester/Western Virginia CoC",Sheltered and Unsheltered Count,448.0,319.0,40.0,0.0,359.0,89.0,231.0,174.0,6.0,0.0,180.0,51.0,217.0,145.0,34.0,179.0,38.0,50.0,34.0,6.0,40.0,10.0,0.0,76.0,58.0,0.0,58.0,18.0
2010,VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",Sheltered and Unsheltered Count,288.0,133.0,27.0,0.0,160.0,128.0,224.0,101.0,0.0,0.0,101.0,123.0,64.0,32.0,27.0,59.0,5.0,22.0,11.0,9.0,20.0,2.0,0.0,83.0,37.0,0.0,37.0,46.0
2010,VA-521,Virginia Balance of State CoC,Sheltered and Unsheltered Count,1261.0,477.0,324.0,0.0,801.0,460.0,632.0,262.0,43.0,0.0,305.0,327.0,629.0,215.0,281.0,496.0,133.0,213.0,75.0,90.0,165.0,48.0,0.0,117.0,50.0,0.0,50.0,67.0
2010,VA-600,Arlington County CoC,Sheltered and Unsheltered Count,535.0,169.0,139.0,4.0,312.0,223.0,351.0,112.0,12.0,4.0,128.0,223.0,184.0,57.0,127.0,184.0,0.0,61.0,18.0,43.0,61.0,0.0,4.0,119.0,36.0,4.0,40.0,79.0
2010,VA-601,Fairfax County CoC,Sheltered and Unsheltered Count,1552.0,604.0,800.0,8.0,1412.0,140.0,660.0,382.0,130.0,8.0,520.0,140.0,892.0,222.0,670.0,892.0,0.0,263.0,68.0,195.0,263.0,0.0,6.0,248.0,139.0,6.0,145.0,103.0
2010,VA-602,Loudoun County CoC,Sheltered and Unsheltered Count,157.0,74.0,47.0,0.0,121.0,36.0,71.0,39.0,5.0,0.0,44.0,27.0,86.0,35.0,42.0,77.0,9.0,25.0,12.0,11.0,23.0,2.0,0.0,21.0,12.0,0.0,12.0,9.0
2010,VA-603,Alexandria CoC,Sheltered and Unsheltered Count,359.0,185.0,136.0,0.0,321.0,38.0,208.0,115.0,55.0,0.0,170.0,38.0,151.0,70.0,81.0,151.0,0.0,52.0,25.0,27.0,52.0,0.0,0.0,80.0,55.0,0.0,55.0,25.0
2010,VA-604,Prince William County CoC,Sheltered and Unsheltered Count,508.0,175.0,177.0,0.0,352.0,156.0,191.0,94.0,9.0,0.0,103.0,88.0,317.0,81.0,168.0,249.0,68.0,100.0,22.0,52.0,74.0,26.0,0.0,64.0,28.0,0.0,28.0,36.0
2010,VI-500,Virgin Islands CoC,Sheltered-Only Count,487.0,33.0,59.0,0.0,92.0,395.0,468.0,21.0,52.0,0.0,73.0,395.0,19.0,12.0,7.0,19.0,0.0,9.0,6.0,3.0,9.0,0.0,0.0,385.0,20.0,0.0,20.0,365.0
2010,VT-500,Vermont Balance of State CoC,Sheltered and Unsheltered Count,607.0,274.0,248.0,6.0,528.0,79.0,428.0,161.0,194.0,6.0,361.0,67.0,179.0,113.0,54.0,167.0,12.0,63.0,34.0,25.0,59.0,4.0,1.0,85.0,58.0,1.0,59.0,26.0
2010,VT-501,Burlington/Chittenden County CoC,Sheltered and Unsheltered Count,613.0,337.0,213.0,0.0,550.0,63.0,369.0,172.0,139.0,0.0,311.0,58.0,244.0,165.0,74.0,239.0,5.0,104.0,71.0,32.0,103.0,1.0,0.0,48.0,26.0,0.0,26.0,22.0
2010,WA-500,Seattle/King County CoC,Sheltered and Unsheltered Count,9022.0,2485.0,3693.0,44.0,6222.0,2800.0,5608.0,1781.0,1024.0,44.0,2849.0,2759.0,3414.0,704.0,2669.0,3373.0,41.0,1064.0,211.0,836.0,1047.0,17.0,44.0,903.0,610.0,44.0,654.0,249.0
2010,WA-501,Washington Balance of State CoC,Sheltered and Unsheltered Count,7685.0,1943.0,3319.0,0.0,5262.0,2423.0,3632.0,1011.0,1041.0,0.0,2052.0,1580.0,4053.0,932.0,2278.0,3210.0,843.0,1266.0,297.0,714.0,1011.0,255.0,0.0,417.0,145.0,0.0,145.0,272.0
2010,WA-502,Spokane City & County CoC,Sheltered and Unsheltered Count,1242.0,536.0,534.0,0.0,1070.0,172.0,659.0,359.0,151.0,0.0,510.0,149.0,583.0,177.0,383.0,560.0,23.0,134.0,42.0,85.0,127.0,7.0,0.0,224.0,136.0,0.0,136.0,88.0
2010,WA-503,"Tacoma, Lakewood/Pierce County CoC",Sheltered and Unsheltered Count,1807.0,477.0,1160.0,0.0,1637.0,170.0,697.0,326.0,218.0,0.0,544.0,153.0,1110.0,151.0,942.0,1093.0,17.0,333.0,43.0,284.0,327.0,6.0,0.0,160.0,59.0,0.0,59.0,101.0
2010,WA-504,Everett/Snohomish County CoC,Sheltered and Unsheltered Count,2018.0,362.0,1041.0,0.0,1403.0,615.0,805.0,238.0,116.0,0.0,354.0,451.0,1213.0,124.0,925.0,1049.0,164.0,399.0,44.0,312.0,356.0,43.0,0.0,238.0,173.0,0.0,173.0,65.0
2010,WA-508,Vancouver/Clark County CoC,Sheltered and Unsheltered Count,1104.0,240.0,644.0,11.0,895.0,209.0,500.0,168.0,217.0,11.0,396.0,104.0,604.0,72.0,427.0,499.0,105.0,192.0,24.0,131.0,155.0,37.0,11.0,164.0,103.0,11.0,114.0,50.0
2010,WI-500,Wisconsin Balance of State CoC,No 2010 PIT Count,3992.0,1623.0,1584.0,0.0,3207.0,785.0,1588.0,859.0,476.0,0.0,1335.0,253.0,2404.0,764.0,1108.0,1872.0,532.0,811.0,259.0,362.0,621.0,190.0,0.0,254.0,219.0,0.0,219.0,35.0
2010,WI-501,Milwaukee City & County CoC,No 2010 PIT Count,1537.0,638.0,679.0,0.0,1317.0,220.0,974.0,434.0,392.0,0.0,826.0,148.0,563.0,204.0,287.0,491.0,72.0,173.0,68.0,81.0,149.0,24.0,0.0,314.0,258.0,0.0,258.0,56.0
2010,WI-502,Racine City & County CoC,Sheltered and Unsheltered Count,236.0,125.0,105.0,0.0,230.0,6.0,158.0,99.0,55.0,0.0,154.0,4.0,78.0,26.0,50.0,76.0,2.0,17.0,6.0,10.0,16.0,1.0,0.0,15.0,15.0,0.0,15.0,0.0
2010,WI-503,Madison/Dane County CoC,Sheltered and Unsheltered Count,568.0,294.0,192.0,13.0,499.0,69.0,320.0,150.0,120.0,13.0,283.0,37.0,248.0,144.0,72.0,216.0,32.0,79.0,39.0,31.0,70.0,9.0,13.0,144.0,103.0,13.0,116.0,28.0
2010,WV-500,"Wheeling, Weirton Area CoC",Sheltered and Unsheltered Count,197.0,111.0,38.0,0.0,149.0,48.0,159.0,86.0,34.0,0.0,120.0,39.0,38.0,25.0,4.0,29.0,9.0,12.0,8.0,1.0,9.0,3.0,0.0,31.0,15.0,0.0,15.0,16.0
2010,WV-501,"Huntington/Cabell, Wayne Counties CoC",Sheltered and Unsheltered Count,286.0,158.0,75.0,10.0,243.0,43.0,194.0,115.0,26.0,10.0,151.0,43.0,92.0,43.0,49.0,92.0,0.0,30.0,14.0,16.0,30.0,0.0,7.0,80.0,46.0,7.0,53.0,27.0
2010,WV-503,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",Sheltered and Unsheltered Count,406.0,261.0,113.0,0.0,374.0,32.0,286.0,167.0,87.0,0.0,254.0,32.0,120.0,94.0,26.0,120.0,0.0,46.0,39.0,7.0,46.0,0.0,0.0,49.0,29.0,0.0,29.0,20.0
2010,WV-508,West Virginia Balance of State CoC,Sheltered and Unsheltered Count,1375.0,378.0,380.0,0.0,758.0,617.0,888.0,258.0,265.0,0.0,523.0,365.0,487.0,120.0,115.0,235.0,252.0,157.0,48.0,36.0,84.0,73.0,0.0,356.0,261.0,0.0,261.0,95.0
2010,WY-500,Wyoming Statewide CoC,Sheltered-Only Count,579.0,264.0,251.0,0.0,515.0,64.0,327.0,220.0,49.0,0.0,269.0,58.0,252.0,44.0,202.0,246.0,6.0,90.0,15.0,73.0,88.0,2.0,0.0,101.0,52.0,0.0,52.0,49.0
2010,,Total,,637077.0,222455.0,179743.0,1345.0,403543.0,233534.0,395140.0,123729.0,87144.0,1345.0,212218.0,182922.0,241937.0,98726.0,92599.0,191325.0,50612.0,79442.0,32083.0,30222.0,62305.0,17137.0,1002.0,106062.0,42327.0,1002.0,43329.0,62733.0
2010,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,"a MO-604 covers territory in both Missouri and Kansas. The record described in this file represents the CoC's total territory, the sum of the point-in-time estimates the CoC separately reported for the portions of its territory in MO and in KS. However, in the companion file, Point-in-Time Estimates by State, MO-604's data have been split up between MO and KS.",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
